Cust_ID,Inv_No,Photo_Type,Inv_Date,Amount
11652,73306,,2013-04-18,31.68
10754,73307,School.,2013-04-18,43.89
11165,73308,Wedding.,2013-04-18,321.27
7175,73309,School.,2013-04-18,23.62
11621,73310,SelfTaken.,2013-04-18,25.09
8419,73311,,2013-04-18,22.189999999999998
10109,73312,SelfTaken.,2013-04-18,21.02
12615,73313,,2013-04-18,29.59
10535,73314,Wedding,2013-04-18,321.39
11572,73315,Wedding,2013-04-18,334.42
6792,73316,School,2013-04-18,29.21
15285,73317,SelfTaken.,2013-04-18,32.09
11975,73318,SelfTaken.,2013-04-18,35.66
6974,73319,SelfTaken,2013-04-18,20.9
6746,73320,Official.,2013-04-18,36.83
7847,73321,School,2013-04-18,41.28
13184,73322,SelfTaken.,2013-04-18,27.92
12890,73323,Engagement.,2013-04-18,329.25
16830,73324,Wedding.,2013-04-18,336.66
3365,73325,School.,2013-04-18,30.42
9663,73326,School.,2013-04-18,31.479999999999997
4140,73327,Engagement,2013-04-18,322.38
9257,73328,,2013-04-18,24.12
7681,73329,Official,2013-04-18,20.27
5650,73330,SelfTaken.,2013-04-18,21.35
7234,73331,Engagement.,2013-04-18,332.5
14721,73332,Wedding,2013-04-18,334.57
14157,73333,,2013-04-18,32.46
4901,73334,Official,2013-04-18,38.42
7977,73335,Wedding,2013-04-18,323.31
11114,73336,Passport.,2013-04-18,22.259999999999998
3983,73337,Wedding.,2013-04-18,327.74
15095,73338,SelfTaken.,2013-04-18,23.47
13924,73339,Engagement,2013-04-18,325.12
13991,73340,Engagement.,2013-04-18,327.15
4082,73341,Passport,2013-04-18,20.42
9139,73342,Engagement,2013-04-18,331.47
8239,73343,Engagement,2013-04-18,332.99
2772,73344,Engagement.,2013-04-18,341.11
13106,73345,School.,2013-04-18,26.07
4672,73346,Engagement,2013-04-18,323.16
11565,73347,School,2013-04-18,30.14
13094,73348,Engagement,2013-04-18,328.97
16790,73349,Engagement.,2013-04-18,326.18
2773,73350,School.,2013-04-18,28.740000000000002
16679,73351,Official,2013-04-18,22.0
4084,73352,School.,2013-04-18,21.57
5880,73353,Passport.,2013-04-18,23.61
16580,73354,Engagement.,2013-04-18,345.83
6001,73355,,2013-04-18,20.55
10417,73356,School,2013-04-18,27.759999999999998
12574,73357,SelfTaken.,2013-04-19,46.96
14382,73358,Engagement.,2013-04-19,325.91
14565,73359,Passport.,2013-04-19,21.6
4930,73360,School.,2013-04-19,39.2
16382,73361,Official.,2013-04-19,20.18
9831,73362,SelfTaken,2013-04-19,34.6
10260,73363,Official.,2013-04-19,21.3
3216,73364,Wedding.,2013-04-19,338.97
5867,73365,Engagement,2013-04-19,320.38
14792,73366,Official,2013-04-19,28.43
5540,73367,SelfTaken,2013-04-19,30.35
13720,73368,Engagement.,2013-04-19,320.44
3240,73369,SelfTaken,2013-04-19,35.85
7529,73370,SelfTaken.,2013-04-19,31.75
9318,73371,Engagement,2013-04-19,331.48
13589,73372,School.,2013-04-19,27.8
5883,73373,,2013-04-19,20.42
16638,73374,SelfTaken.,2013-04-19,38.95
3073,73375,Passport.,2013-04-19,30.369999999999997
9478,73376,Engagement,2013-04-19,327.75
12635,73377,Official,2013-04-19,28.32
14949,73378,School,2013-04-19,25.78
3649,73379,Engagement,2013-04-19,325.27
4837,73380,Wedding,2013-04-19,321.91
4281,73381,School.,2013-04-19,35.04
5836,73382,,2013-04-19,29.22
2679,73383,Engagement,2013-04-19,331.75
8249,73384,SelfTaken,2013-04-19,22.740000000000002
15548,73385,Wedding.,2013-04-19,332.79
14422,73386,Passport,2013-04-19,21.11
9194,73387,Wedding.,2013-04-19,328.07
11492,73388,SelfTaken.,2013-04-19,22.54
9389,73389,SelfTaken,2013-04-19,27.94
11663,73390,School,2013-04-19,43.0
4285,73391,School,2013-04-19,21.48
15111,73392,SelfTaken,2013-04-19,26.64
9638,73393,Engagement,2013-04-19,333.31
5480,73394,Passport.,2013-04-19,23.88
7772,73395,Official,2013-04-19,23.27
7895,73396,School,2013-04-19,28.810000000000002
16892,73397,School,2013-04-19,28.93
14561,73398,SelfTaken.,2013-04-19,27.119999999999997
4524,73399,Passport.,2013-04-19,26.810000000000002
9110,73400,School,2013-04-19,25.62
12189,73401,Engagement,2013-04-19,328.78
7707,73402,Passport,2013-04-19,28.14
12267,73403,Engagement,2013-04-19,335.23
13349,73404,Official,2013-04-19,26.13
15706,73405,Wedding.,2013-04-19,326.94
8316,73406,Official,2013-04-19,21.12
4181,73407,Passport.,2013-04-19,21.34
15880,73408,Wedding.,2013-04-19,325.67
7369,73409,School,2013-04-19,37.94
6294,73410,SelfTaken,2013-04-19,24.78
5932,73411,Wedding.,2013-04-19,320.56
11436,73412,,2013-04-19,32.53
4661,73413,Passport.,2013-04-19,23.8
16917,73414,Wedding,2013-04-19,320.23
6999,73415,School,2013-04-19,22.2
7078,73416,Official.,2013-04-19,29.75
3908,73417,Official.,2013-04-19,24.34
7390,73418,School,2013-04-19,38.72
10337,73419,,2013-04-19,23.03
3194,73420,Wedding.,2013-04-19,320.67
6973,73421,Official,2013-04-19,32.27
10259,73422,Engagement,2013-04-19,325.23
4574,73423,SelfTaken.,2013-04-19,25.63
12539,73424,School,2013-04-19,35.36
9092,73425,SelfTaken,2013-04-19,25.55
14203,73426,Passport,2013-04-19,30.67
4334,73427,Wedding,2013-04-19,322.06
10875,73428,Official.,2013-04-19,27.880000000000003
2856,73429,Engagement.,2013-04-19,330.15
13240,73430,SelfTaken,2013-04-19,30.8
12959,73431,Passport,2013-04-19,40.41
12256,73432,Passport.,2013-04-19,31.6
8249,73433,Official,2013-04-19,24.73
13362,73434,,2013-04-19,30.79
16191,73435,Wedding.,2013-04-19,320.81
2739,73436,SelfTaken.,2013-04-19,38.129999999999995
5026,73437,Official.,2013-04-19,24.83
9856,73438,Official,2013-04-19,25.240000000000002
15541,73439,Official.,2013-04-19,27.91
4716,73440,Wedding,2013-04-19,326.99
11948,73441,Wedding.,2013-04-19,326.15
2953,73442,Official.,2013-04-19,23.07
16188,73443,School.,2013-04-19,37.97
3959,73444,Wedding,2013-04-19,323.92
15836,73445,School.,2013-04-19,32.91
5476,73446,Passport.,2013-04-19,22.4
11360,73447,Official.,2013-04-19,21.25
15805,73448,School,2013-04-19,29.64
11776,73449,Passport.,2013-04-19,36.82
4667,73450,SelfTaken,2013-04-19,21.53
13872,73451,SelfTaken.,2013-04-19,21.32
5774,73452,Wedding,2013-04-19,320.51
16754,73453,School.,2013-04-19,26.05
7847,73454,Engagement,2013-04-19,320.82
8871,73455,,2013-04-19,26.0
16164,73456,Engagement,2013-04-19,324.36
2815,73457,Official,2013-04-19,27.78
7193,73458,School,2013-04-19,28.03
7585,73459,Official.,2013-04-19,22.04
14949,73460,Wedding.,2013-04-19,330.26
4917,73461,School.,2013-04-19,37.47
4145,73462,Engagement,2013-04-19,328.17
12375,73463,Wedding.,2013-04-19,335.92
2573,73464,School.,2013-04-19,20.29
4106,73465,Passport.,2013-04-19,31.0
14905,73466,SelfTaken.,2013-04-19,25.5
8399,73467,Engagement.,2013-04-19,342.21
3467,73468,School,2013-04-19,22.98
9812,73469,Official,2013-04-19,21.27
5676,73470,School,2013-04-19,29.75
5848,73471,School,2013-04-19,30.85
4117,73472,Official.,2013-04-19,36.96
8948,73473,Engagement.,2013-04-19,330.39
4505,73474,Passport.,2013-04-19,27.53
14073,73475,Wedding.,2013-04-19,338.16
11173,73476,Official.,2013-04-19,20.97
4727,73477,Wedding,2013-04-19,331.92
5137,73478,Passport,2013-04-19,21.59
7049,73479,Wedding.,2013-04-19,327.07
5442,73480,Engagement.,2013-04-19,330.46
4733,73481,Wedding.,2013-04-19,324.87
8847,73482,SelfTaken.,2013-04-19,28.05
5652,73483,School,2013-04-19,20.89
10658,73484,SelfTaken,2013-04-19,20.79
8622,73485,SelfTaken,2013-04-19,24.66
10100,73486,Passport,2013-04-19,24.509999999999998
12514,73487,SelfTaken.,2013-04-19,21.98
2716,73488,Wedding,2013-04-19,338.99
6149,73489,SelfTaken,2013-04-19,20.17
7158,73490,Official,2013-04-19,22.96
9346,73491,School,2013-04-19,30.8
15833,73492,,2013-04-19,29.16
4036,73493,Passport.,2013-04-19,36.7
11177,73494,Engagement.,2013-04-19,326.88
5155,73495,Official.,2013-04-19,22.41
15456,73496,Wedding,2013-04-19,353.11
14679,73497,Passport,2013-04-19,37.26
4570,73498,School,2013-04-19,27.09
8573,73499,Wedding,2013-04-19,324.4
12194,73500,School,2013-04-19,29.15
5153,73501,Engagement.,2013-04-19,330.41
13480,73502,SelfTaken,2013-04-19,20.09
10340,73503,School,2013-04-19,27.240000000000002
10309,73504,Official,2013-04-19,25.14
4795,73505,School.,2013-04-19,26.29
6065,73506,Engagement,2013-04-19,320.37
16087,73507,Engagement,2013-04-19,325.68
12888,73508,Wedding.,2013-04-19,333.55
13668,73509,School.,2013-04-19,37.28
14472,73510,Passport.,2013-04-19,31.14
14208,73511,Engagement.,2013-04-19,325.92
11073,73512,Engagement.,2013-04-19,323.94
13569,73513,Official.,2013-04-19,26.09
14858,73514,Engagement,2013-04-19,326.35
14510,73515,Official.,2013-04-19,30.84
5109,73516,Engagement,2013-04-19,328.68
2629,73517,School.,2013-04-19,21.2
10053,73518,Wedding,2013-04-19,324.95
14288,73519,School.,2013-04-19,30.73
14368,73520,Passport.,2013-04-19,31.97
11491,73521,School,2013-04-19,22.53
9123,73522,SelfTaken,2013-04-19,20.91
4924,73523,,2013-04-19,24.52
4232,73524,Official.,2013-04-19,21.0
11389,73525,School.,2013-04-19,27.46
3272,73526,,2013-04-19,30.64
11560,73527,Official,2013-04-19,26.36
6880,73528,School.,2013-04-19,27.67
10870,73529,Official.,2013-04-19,21.97
10537,73530,,2013-04-19,28.67
9970,73531,SelfTaken.,2013-04-19,20.88
10817,73532,Engagement.,2013-04-19,327.37
6093,73533,SelfTaken,2013-04-19,23.65
15678,73534,Wedding,2013-04-19,325.13
8752,73535,Official,2013-04-19,28.23
7491,73536,School,2013-04-19,25.240000000000002
9577,73537,School.,2013-04-19,22.240000000000002
10066,73538,Passport,2013-04-19,22.43
4217,73539,School.,2013-04-19,23.15
7614,73540,School,2013-04-19,37.2
14150,73541,School,2013-04-19,25.43
5233,73542,SelfTaken.,2013-04-19,41.42
8079,73543,,2013-04-19,22.98
8261,73544,,2013-04-19,34.370000000000005
4340,73545,Official.,2013-04-19,23.39
10731,73546,Official,2013-04-19,20.869999999999997
15079,73547,SelfTaken.,2013-04-19,35.9
6433,73548,School.,2013-04-19,21.3
4204,73549,Engagement,2013-04-19,322.2
9578,73550,School,2013-04-19,28.79
12560,73551,Engagement.,2013-04-19,326.54
7760,73552,SelfTaken,2013-04-19,24.36
13984,73553,SelfTaken.,2013-04-19,30.98
16508,73554,Wedding.,2013-04-19,343.56
2626,73555,Official,2013-04-19,31.419999999999998
14433,73556,Wedding,2013-04-19,328.38
12374,73557,SelfTaken,2013-04-19,30.18
10696,73558,,2013-04-19,22.55
14039,73559,Official,2013-04-19,31.64
6593,73560,School,2013-04-19,24.14
3451,73561,Official.,2013-04-19,21.03
15799,73562,Wedding,2013-04-19,325.05
14369,73563,Passport,2013-04-19,25.84
4667,73564,Engagement.,2013-04-19,333.21
11755,73565,Passport,2013-04-19,32.94
3881,73566,School,2013-04-19,24.82
13943,73567,SelfTaken.,2013-04-19,30.42
16037,73568,SelfTaken,2013-04-19,25.0
13884,73569,SelfTaken.,2013-04-19,35.99
6617,73570,SelfTaken,2013-04-19,28.46
7111,73571,,2013-04-19,22.5
11629,73572,Official.,2013-04-19,22.439999999999998
11004,73573,Passport.,2013-04-19,27.43
16385,73574,Passport,2013-04-19,20.42
16008,73575,SelfTaken.,2013-04-19,32.22
5177,73576,,2013-04-19,25.86
7072,73577,SelfTaken.,2013-04-19,33.06
10350,73578,Wedding,2013-04-19,328.25
2641,73579,Official.,2013-04-19,31.79
2751,73580,Official.,2013-04-19,28.31
3825,73581,Passport,2013-04-19,30.549999999999997
15012,73582,School,2013-04-19,21.86
5407,73583,Engagement,2013-04-19,332.64
9623,73584,Engagement.,2013-04-19,330.31
5270,73585,,2013-04-19,21.4
7422,73586,Engagement.,2013-04-19,333.21
2645,73587,Wedding.,2013-04-19,335.91
14542,73588,School,2013-04-19,41.7
9061,73589,School.,2013-04-19,20.71
5689,73590,Official.,2013-04-19,33.11
12719,73591,Official,2013-04-19,28.64
12365,73592,Passport,2013-04-19,30.73
5773,73593,Engagement.,2013-04-19,321.33
12725,73594,Wedding,2013-04-19,332.7
6348,73595,,2013-04-19,20.759999999999998
13887,73596,Official.,2013-04-19,20.85
11570,73597,,2013-04-19,23.2
8156,73598,SelfTaken.,2013-04-19,23.86
16357,73599,Passport.,2013-04-19,36.44
10041,73600,Engagement,2013-04-19,321.13
14597,73601,Passport,2013-04-19,39.17
8010,73602,Engagement.,2013-04-19,326.48
13274,73603,Wedding,2013-04-19,338.51
3626,73604,SelfTaken,2013-04-19,43.15
14654,73605,Passport.,2013-04-19,21.16
6334,73606,,2013-04-19,27.37
8318,73607,Wedding.,2013-04-19,322.76
15285,73608,SelfTaken.,2013-04-19,20.1
16962,73609,SelfTaken,2013-04-19,30.2
7886,73610,Wedding.,2013-04-19,323.91
14319,73611,Engagement.,2013-04-19,323.69
8527,73612,Official.,2013-04-19,22.77
8412,73613,Passport,2013-04-19,21.97
2664,73614,,2013-04-19,31.29
8107,73615,Wedding,2013-04-19,332.13
14377,73616,Passport,2013-04-19,28.439999999999998
16009,73617,Engagement,2013-04-19,324.97
2775,73618,Passport.,2013-04-19,26.009999999999998
5871,73619,Official.,2013-04-19,53.239999999999995
5680,73620,,2013-04-19,23.71
8625,73621,Passport.,2013-04-19,22.45
16183,73622,Passport.,2013-04-19,20.39
5774,73623,Official.,2013-04-19,30.82
9238,73624,School,2013-04-19,21.48
10840,73625,Engagement.,2013-04-19,334.41
8648,73626,Official,2013-04-19,23.65
14248,73627,Wedding,2013-04-19,345.14
8858,73628,,2013-04-19,24.87
5408,73629,Official.,2013-04-19,21.9
5056,73630,,2013-04-20,28.15
13019,73631,School.,2013-04-20,27.93
4651,73632,Wedding,2013-04-20,328.57
13937,73633,Official.,2013-04-20,27.86
13486,73634,Official,2013-04-20,27.22
11806,73635,Wedding,2013-04-20,336.08
16315,73636,Wedding.,2013-04-20,335.54
11068,73637,Wedding.,2013-04-20,323.97
5120,73638,School,2013-04-20,29.130000000000003
10798,73639,SelfTaken.,2013-04-20,34.22
11283,73640,Wedding.,2013-04-20,331.77
4500,73641,Wedding.,2013-04-20,332.92
8233,73642,Passport.,2013-04-20,31.35
10112,73643,Official,2013-04-20,34.92
6555,73644,Official.,2013-04-20,27.89
7994,73645,Official.,2013-04-20,29.88
13233,73646,Passport.,2013-04-20,36.44
11638,73647,Wedding.,2013-04-20,321.96
10649,73648,SelfTaken.,2013-04-20,21.62
11089,73649,Passport.,2013-04-20,28.73
9384,73650,SelfTaken.,2013-04-20,27.14
15210,73651,Wedding,2013-04-20,329.26
7890,73652,Wedding.,2013-04-20,325.03
15443,73653,Wedding,2013-04-20,342.96
13847,73654,SelfTaken,2013-04-20,22.869999999999997
14146,73655,School,2013-04-20,27.46
14129,73656,Passport.,2013-04-20,40.55
10897,73657,Passport.,2013-04-20,24.34
4829,73658,Wedding.,2013-04-20,321.63
8198,73659,School,2013-04-20,37.69
11489,73660,SelfTaken,2013-04-20,24.98
13864,73661,Official,2013-04-20,26.02
15668,73662,Wedding.,2013-04-20,345.8
5095,73663,Official,2013-04-20,41.6
5611,73664,SelfTaken.,2013-04-20,32.91
14997,73665,School,2013-04-20,22.61
6587,73666,,2013-04-20,34.72
4631,73667,,2013-04-20,27.82
7126,73668,Official,2013-04-20,29.59
11190,73669,Official,2013-04-20,24.759999999999998
11546,73670,School,2013-04-20,25.240000000000002
4141,73671,Passport,2013-04-20,30.5
10380,73672,Wedding,2013-04-20,331.23
8209,73673,SelfTaken,2013-04-20,31.52
2668,73674,SelfTaken,2013-04-20,31.11
14363,73675,SelfTaken,2013-04-20,28.46
4004,73676,School.,2013-04-20,30.229999999999997
12642,73677,Passport,2013-04-20,27.59
16383,73678,,2013-04-20,20.009999999999998
10679,73679,SelfTaken.,2013-04-20,32.28
16806,73680,School,2013-04-20,27.66
8718,73681,,2013-04-20,26.66
12617,73682,Engagement.,2013-04-20,325.84
2939,73683,Passport.,2013-04-20,25.63
14775,73684,School,2013-04-20,23.09
8687,73685,Wedding,2013-04-20,334.37
9523,73686,Engagement,2013-04-20,332.62
7994,73687,SelfTaken,2013-04-20,21.97
11421,73688,Passport.,2013-04-20,36.21
14752,73689,Wedding.,2013-04-20,323.27
7725,73690,Passport.,2013-04-20,21.65
12882,73691,School.,2013-04-20,43.7
12433,73692,Official.,2013-04-20,28.369999999999997
15353,73693,SelfTaken.,2013-04-20,29.48
8052,73694,Engagement,2013-04-20,323.41
2579,73695,Official.,2013-04-20,20.02
6034,73696,School.,2013-04-20,38.15
4293,73697,School,2013-04-20,21.07
7666,73698,Passport.,2013-04-20,24.509999999999998
7554,73699,Wedding.,2013-04-20,325.78
5209,73700,Passport.,2013-04-20,31.37
8512,73701,Official,2013-04-20,35.28
4477,73702,SelfTaken.,2013-04-20,39.07
14008,73703,Official,2013-04-20,22.96
14472,73704,Official,2013-04-20,33.76
7615,73705,Engagement,2013-04-20,331.68
2829,73706,School,2013-04-20,32.8
3687,73707,,2013-04-20,24.28
3475,73708,School,2013-04-20,25.259999999999998
11196,73709,Wedding,2013-04-20,326.08
3188,73710,Engagement.,2013-04-20,335.96
4048,73711,School.,2013-04-20,38.480000000000004
3829,73712,Official.,2013-04-20,21.65
13171,73713,Passport.,2013-04-20,25.81
5275,73714,Engagement,2013-04-20,324.88
10811,73715,,2013-04-20,29.759999999999998
16356,73716,School.,2013-04-20,34.39
4204,73717,Engagement.,2013-04-20,333.01
6857,73718,Official.,2013-04-20,30.16
12677,73719,Passport,2013-04-20,20.43
12227,73720,Wedding,2013-04-20,321.12
16674,73721,Official.,2013-04-20,24.689999999999998
9881,73722,School,2013-04-20,28.53
9163,73723,Wedding.,2013-04-20,341.08
15720,73724,Engagement,2013-04-20,335.87
9468,73725,Wedding.,2013-04-20,332.23
11031,73726,Wedding,2013-04-20,325.77
7409,73727,,2013-04-20,29.58
7589,73728,Official,2013-04-20,20.52
9359,73729,Wedding.,2013-04-20,323.21
9152,73730,Engagement,2013-04-20,328.19
9317,73731,Official.,2013-04-20,30.62
3514,73732,Official,2013-04-20,20.310000000000002
8660,73733,SelfTaken,2013-04-20,21.47
5416,73734,School.,2013-04-20,31.72
11613,73735,Engagement.,2013-04-20,327.3
5904,73736,Official.,2013-04-20,39.84
5499,73737,School,2013-04-20,21.98
10922,73738,Official.,2013-04-20,28.240000000000002
11653,73739,,2013-04-20,24.27
10836,73740,School.,2013-04-20,21.1
6582,73741,Passport.,2013-04-20,26.47
4129,73742,Engagement.,2013-04-20,323.38
9608,73743,Wedding.,2013-04-20,326.32
11967,73744,Passport.,2013-04-20,26.88
11337,73745,Wedding,2013-04-20,323.78
15403,73746,Official,2013-04-20,34.34
15432,73747,Official,2013-04-20,20.77
16193,73748,Official.,2013-04-20,27.95
3160,73749,Passport,2013-04-20,21.27
16437,73750,Official,2013-04-20,34.42
10601,73751,Official,2013-04-20,39.31
13962,73752,School,2013-04-20,32.41
5777,73753,Passport,2013-04-20,29.54
8706,73754,Engagement.,2013-04-20,320.96
5453,73755,Engagement,2013-04-20,320.22
5062,73756,Wedding,2013-04-20,330.15
9935,73757,Passport.,2013-04-20,36.510000000000005
16124,73758,School,2013-04-20,36.41
4959,73759,Engagement.,2013-04-20,325.39
6039,73760,Wedding.,2013-04-20,324.37
13920,73761,School.,2013-04-20,22.560000000000002
4994,73762,Official,2013-04-20,37.54
9190,73763,School,2013-04-20,41.69
14299,73764,SelfTaken.,2013-04-20,26.55
13097,73765,School,2013-04-20,31.16
7838,73766,Wedding,2013-04-20,338.15
9924,73767,Wedding.,2013-04-20,323.33
2861,73768,Wedding,2013-04-20,320.09
15832,73769,Official.,2013-04-20,22.88
12942,73770,Passport.,2013-04-20,24.47
16433,73771,SelfTaken.,2013-04-20,20.64
3139,73772,Passport,2013-04-20,25.82
7879,73773,Official,2013-04-20,32.370000000000005
16288,73774,Engagement.,2013-04-20,330.1
10704,73775,,2013-04-20,21.75
13086,73776,School.,2013-04-20,29.79
11109,73777,Wedding,2013-04-20,326.65
12242,73778,Passport.,2013-04-20,30.62
16667,73779,Engagement.,2013-04-20,327.39
13059,73780,Passport.,2013-04-20,22.14
11017,73781,Engagement,2013-04-20,322.99
6703,73782,SelfTaken,2013-04-20,21.060000000000002
6416,73783,Passport,2013-04-20,38.19
8841,73784,School.,2013-04-20,29.68
3589,73785,Engagement,2013-04-20,329.42
4638,73786,Passport,2013-04-20,25.39
3405,73787,Official.,2013-04-20,32.379999999999995
3145,73788,SelfTaken.,2013-04-20,31.74
5056,73789,Engagement.,2013-04-20,329.23
9795,73790,Wedding.,2013-04-20,334.01
8960,73791,Wedding,2013-04-20,325.14
14341,73792,School,2013-04-20,34.35
10522,73793,,2013-04-20,28.439999999999998
2714,73794,SelfTaken.,2013-04-20,22.759999999999998
7909,73795,Engagement.,2013-04-20,331.88
4535,73796,,2013-04-20,42.29
16219,73797,Engagement.,2013-04-20,329.26
5516,73798,School.,2013-04-20,22.13
